Student_ID,Attendance,Assignment,Quiz,Midterm,Final,Previous_GPA,Average_Score,Risk_Level
4122,98,74,39,72,91,2.63,79.1,Low
4123,59,88,59,96,47,3.16,68.2,High
4124,88,91,77,80,64,2.73,75.2,Low
4125,64,88,50,86,60,3.12,70.0,Low
4126,79,78,57,32,55,2.88,53.0,Medium
4127,63,92,64,30,52,2.57,51.7,Medium
4128,53,61,60,30,44,2.19,44.0,High
4129,65,39,28,26,38,3.78,36.2,High
4130,77,40,28,36,66,2.02,51.7,Medium
4131,62,99,82,67,52,2.0,65.2,Medium
4132,61,91,98,33,86,3.65,69.3,Low
4133,87,76,96,82,33,3.99,63.7,Medium
4134,96,63,41,83,98,3.45,84.1,Low
4135,58,46,35,94,52,2.03,62.9,High
4136,85,83,51,96,61,2.45,75.1,Medium
4137,90,69,85,84,84,3.94,83.2,Low
4138,42,48,33,53,66,3.62,54.6,High
4139,81,96,57,28,54,3.13,53.4,Medium
4140,58,82,27,96,51,2.47,65.9,High
4141,48,93,40,56,74,2.03,64.5,High
4142,67,76,75,49,73,2.04,65.7,Medium
4143,59,35,65,60,95,3.22,71.9,High
4144,84,45,62,64,70,2.04,66.3,Medium
4145,46,47,65,66,99,3.99,75.2,High
4146,53,81,67,26,78,2.37,59.1,High
4147,48,77,89,33,91,3.42,67.7,High
4148,98,72,50,67,33,2.31,55.3,Medium
4149,99,68,52,25,37,3.08,44.2,High
4150,94,78,63,53,74,2.16,69.0,Medium
4151,96,41,90,99,75,3.53,82.4,Low
4152,99,39,27,65,68,3.17,63.2,Medium
4153,58,84,92,78,79,2.17,78.4,High
4154,86,30,21,89,72,3.7,69.2,Low
4155,91,78,36,27,90,3.09,64.6,Medium
4156,53,65,71,43,25,3.84,41.8,High
4157,95,50,64,86,89,3.83,82.3,Low
4158,77,66,56,23,27,3.84,37.6,High
4159,92,53,61,20,34,2.16,40.2,High
4160,75,84,63,53,45,2.24,56.1,Medium
4161,79,54,57,28,58,3.98,50.6,Medium
4162,56,36,25,82,22,2.98,45.1,High
4163,69,53,87,95,76,2.48,79.8,Medium
4164,48,40,70,29,29,3.54,36.1,High
4165,72,41,54,29,22,2.53,34.2,High
4166,95,64,77,69,65,3.45,70.3,Low
4167,91,92,76,63,41,3.67,61.2,Medium
4168,64,97,92,67,86,3.57,79.8,Low
4169,53,86,25,25,84,2.55,57.5,High
4170,50,42,32,43,38,2.8,40.5,High
4171,92,52,78,77,81,2.83,77.7,Low
4172,74,68,49,83,76,2.98,74.4,Low
4173,80,41,21,75,95,2.33,74.7,Medium
4174,98,63,77,31,32,2.9,45.9,High
4175,53,60,55,54,35,3.02,47.0,High
4176,69,91,91,90,35,3.06,66.1,Low
4177,80,42,64,25,71,3.64,54.5,Medium
4178,43,60,28,84,60,3.03,62.3,High
4179,98,31,84,99,67,2.46,77.8,Medium
4180,43,44,96,79,58,3.33,65.2,High
4181,67,86,69,87,32,3.59,61.1,Medium
4182,47,63,98,48,23,2.64,44.4,High
4183,41,97,51,57,62,3.29,60.8,High
4184,80,58,62,41,65,2.29,58.3,Medium
4185,85,95,97,27,66,2.68,62.2,Medium
4186,61,45,73,82,72,3.82,71.3,Low
4187,80,68,66,32,44,3.82,48.6,High
4188,95,66,33,46,60,3.15,57.2,Medium
4189,94,50,67,37,22,3.4,41.0,High
4190,55,73,74,37,96,3.71,69.7,High
4191,68,48,48,96,32,3.92,58.0,Medium
4192,88,37,66,81,37,2.98,58.2,Medium
4193,87,95,82,33,56,3.12,58.7,Medium
4194,69,70,38,30,62,2.83,51.5,Medium
4195,51,99,28,36,53,2.14,49.8,High
4196,74,90,56,70,74,2.85,72.6,Low
4197,50,55,71,33,71,3.58,55.9,High
4198,85,99,76,76,55,3.61,70.8,Low
4199,89,58,47,25,73,3.78,56.1,Medium
4200,60,95,55,76,78,2.1,75.0,Medium
4201,60,48,83,23,71,3.05,54.4,Medium
4202,44,97,37,30,38,2.21,42.0,High
4203,87,87,54,93,31,2.4,63.1,Medium
4204,59,99,87,30,30,3.8,45.5,High
4205,76,86,97,98,67,2.99,82.1,Low
4206,42,66,58,27,98,3.52,63.9,High
4207,83,90,27,78,35,2.13,57.4,Medium
4208,72,59,99,40,90,2.83,71.0,Low
4209,92,54,34,84,66,3.35,69.6,Low
4210,48,94,26,43,86,2.27,64.1,High
4211,48,35,36,49,50,2.65,46.6,High
4212,43,47,83,76,95,2.13,78.1,High
4213,74,39,31,99,27,3.3,54.9,Medium
4214,56,40,75,92,80,3.94,76.7,High
4215,73,94,65,36,63,3.65,59.2,Medium
4216,63,94,66,78,69,3.95,73.3,Low
4217,71,81,98,50,54,3.69,61.6,Medium
4218,40,96,35,83,95,3.71,80.0,High
4219,47,60,88,67,80,3.15,71.6,High
4220,84,46,21,42,74,3.04,57.3,Medium
4221,62,84,73,89,85,2.81,82.6,Low
4222,86,65,46,49,33,3.64,47.6,High
4223,79,55,50,74,23,2.36,49.8,High
4224,51,82,60,26,36,2.11,41.5,High
4225,93,46,55,94,88,3.9,82.8,Low
4226,51,54,66,31,43,2.01,43.6,High
4227,85,31,62,79,68,3.95,68.7,Low
4228,86,34,84,71,74,3.46,71.3,Low
4229,54,33,69,46,90,2.66,65.4,High
4230,80,65,20,31,42,3.4,42.6,High
4231,58,35,91,32,31,3.64,40.4,High
4232,65,50,76,91,30,2.49,58.4,Medium
4233,91,55,35,99,94,3.54,85.4,Low
4234,68,84,47,81,48,3.61,63.4,Medium
4235,61,68,41,48,81,2.5,63.8,Medium
4236,79,62,60,54,72,2.08,65.1,Medium
4237,60,43,95,79,67,2.41,70.3,Medium
4238,90,85,38,48,85,2.4,69.7,Medium
4239,77,50,69,50,67,2.13,61.4,Medium
4240,59,75,78,96,78,3.45,81.2,High
4241,96,45,88,95,90,2.76,87.4,Low
4242,68,45,53,80,76,3.77,71.0,Low
4243,90,58,58,21,95,2.5,64.9,Medium
4244,43,37,93,52,22,2.91,41.7,High
4245,94,32,26,91,51,3.28,62.9,Medium
4246,46,48,71,81,27,3.75,51.6,High
4247,67,95,79,78,49,3.05,67.1,Low
4248,67,51,71,59,34,2.75,50.2,Medium
4249,43,75,98,68,93,3.73,79.2,High
4250,61,42,43,51,74,2.62,59.5,Medium
4251,51,62,45,57,57,2.16,55.7,High
4252,84,34,29,98,34,2.89,57.7,Medium
4253,42,56,36,32,49,3.57,42.6,High
4254,61,53,97,73,65,2.06,69.0,Medium
4255,83,96,21,95,83,3.17,81.7,Low
4256,41,92,96,32,45,3.19,50.5,High
4257,63,77,46,58,97,3.86,74.8,Low
4258,73,92,92,42,86,2.57,72.7,Low
4259,66,41,90,33,55,2.56,51.6,Medium
4260,94,57,67,36,97,2.88,71.4,Low
4261,80,73,93,43,50,2.71,57.5,Medium
4262,40,72,28,77,97,3.47,75.9,High
4263,47,46,42,82,59,3.28,61.7,High
4264,62,69,90,53,93,3.52,75.2,Low
4265,77,78,92,70,92,3.64,82.5,Low
4266,45,86,46,29,65,3.85,52.4,High
4267,61,93,90,91,61,2.86,76.1,Low
4268,64,86,62,40,37,3.97,48.0,High
4269,57,99,26,56,55,2.43,57.0,High
4270,56,72,82,26,95,3.43,66.8,High
4271,51,52,63,32,69,3.07,53.8,High
4272,45,56,58,99,80,3.63,77.6,High
4273,65,87,59,49,59,2.95,59.4,Medium
4274,66,66,26,50,22,3.57,39.6,High
4275,47,35,89,24,26,3.86,34.7,High
4276,58,94,44,51,50,3.46,54.9,High
4277,99,35,78,35,84,3.55,65.3,Low
4278,81,79,32,92,83,2.13,80.0,Medium
4279,40,51,81,41,96,2.41,67.9,High
4280,96,54,27,83,22,3.95,51.4,Medium
4281,68,80,64,63,54,3.39,61.7,Medium
4282,84,77,37,59,34,3.12,51.1,Medium
4283,88,99,79,56,40,2.73,59.4,Medium
4284,74,94,79,97,81,2.09,86.2,Medium
4285,79,89,21,35,47,2.74,48.2,High
4286,53,75,85,62,23,3.0,49.1,High
4287,74,65,33,82,32,2.42,54.6,Medium
4288,87,87,67,34,98,2.35,73.5,Medium
4289,84,67,75,63,70,3.02,69.5,Low
4290,59,40,31,28,67,3.17,48.2,High
4291,95,41,74,84,58,2.48,69.4,Medium
4292,88,71,47,63,86,3.17,73.9,Low
4293,52,68,23,39,77,3.8,56.8,High
4294,77,40,55,89,21,2.95,52.3,Medium
4295,88,65,69,93,44,3.71,67.7,Low
4296,85,81,22,52,30,3.85,46.4,High
4297,88,60,20,99,20,2.18,54.5,Medium
4298,47,62,36,25,67,2.19,48.8,High
4299,82,42,90,50,67,2.95,63.2,Medium
4300,59,47,81,85,29,3.18,55.8,High
4301,99,70,67,37,49,2.85,54.3,Medium
4302,72,87,81,47,54,2.65,59.7,Medium
4303,65,85,88,87,38,3.28,65.1,Low
4304,78,53,38,84,72,2.0,70.9,Medium
4305,60,60,53,99,53,3.94,68.2,Low
4306,92,84,68,64,51,2.46,64.0,Medium
4307,88,39,99,77,95,3.83,83.7,Low
4308,81,89,66,66,25,2.22,53.4,Medium
4309,82,31,69,85,32,2.48,56.5,Medium
4310,93,44,45,71,94,2.47,77.1,Medium
4311,80,32,75,55,83,3.99,68.4,Low
4312,48,72,97,20,26,2.01,38.1,High
4313,63,60,33,58,64,3.28,58.6,Medium
4314,76,99,97,94,64,3.74,81.0,Low
4315,88,96,44,20,84,3.34,62.4,Medium
4316,80,85,23,94,38,2.73,62.2,Medium
4317,56,92,98,93,66,3.92,78.9,High
4318,63,44,51,33,65,3.79,51.7,Medium
4319,60,39,97,97,48,2.87,67.9,Low
4320,90,67,84,90,80,3.15,83.1,Low
4321,98,76,80,42,84,3.94,71.6,Low
4322,78,86,39,62,42,3.97,55.7,Medium
4323,94,79,93,41,70,2.9,66.9,Low
4324,80,44,29,79,82,3.69,71.8,Low
4325,78,47,53,46,41,2.6,48.0,High
4326,52,31,80,75,90,2.74,74.8,High
4327,50,72,46,21,52,2.33,43.9,High
4328,85,55,59,58,63,2.42,62.5,Medium
4329,58,67,84,70,26,3.31,52.3,High
4330,50,71,52,38,21,3.02,37.1,High
4331,52,34,87,81,36,2.46,56.0,High
4332,85,40,90,90,84,2.81,82.1,Low
4333,84,94,28,95,77,2.75,79.9,Low
4334,40,63,35,86,49,3.97,59.2,High
4335,79,30,24,82,45,3.71,55.9,Medium
4336,83,31,42,24,54,2.78,44.4,High
4337,58,49,62,91,82,3.83,77.0,High
4338,51,90,76,97,94,2.69,88.4,High
4339,47,50,70,80,90,3.34,76.7,High
4340,47,97,32,90,47,3.93,63.4,High
4341,92,41,43,26,44,2.78,43.0,High
4342,84,51,30,69,80,3.36,69.2,Low
4343,51,49,71,65,50,2.59,56.6,High
4344,87,30,36,91,73,2.53,71.8,Low
4345,72,59,56,95,86,3.15,81.6,Low
4346,84,53,32,93,70,3.96,72.8,Low
4347,65,43,81,33,77,2.91,59.6,Medium
4348,78,65,27,92,53,3.88,65.8,Low
4349,67,98,75,88,78,3.83,81.6,Low
4350,97,53,89,84,40,2.51,65.1,Low
4351,44,89,63,84,75,2.8,74.8,High
4352,47,84,79,76,56,3.29,66.2,High
4353,64,53,60,81,83,3.04,75.2,Low
4354,66,53,40,39,38,2.19,42.8,High
4355,85,83,61,94,97,3.99,89.9,Low
4356,62,55,93,45,93,3.51,71.7,Low
4357,69,95,93,63,72,2.88,73.4,Low
4358,84,67,48,86,90,3.24,81.7,Low
4359,86,94,99,89,82,2.18,87.4,Medium
4360,62,80,84,81,81,2.99,79.3,Low
4361,88,64,36,64,91,3.86,74.4,Low
4362,86,72,49,30,96,3.79,68.1,Low
4363,59,58,45,91,38,2.67,58.7,High
4364,57,66,72,93,94,3.06,85.0,High
4365,57,87,38,53,21,3.39,42.5,High
4366,41,83,72,65,25,2.68,49.1,High
4367,43,68,36,51,48,2.13,49.2,High
4368,69,71,65,94,60,3.01,72.7,Low
4369,72,57,72,24,70,3.2,55.3,Medium
4370,75,58,83,82,24,2.01,55.8,Medium
4371,57,72,64,48,60,2.19,57.7,High
4372,76,32,68,67,81,2.41,70.1,Medium
4373,58,39,38,35,49,2.7,43.6,High
4374,86,88,90,44,81,3.08,72.0,Low
4375,67,43,84,91,46,2.59,65.1,Low
4376,79,76,56,48,69,2.55,63.1,Medium
4377,59,71,89,71,71,3.74,71.6,High
4378,88,61,45,65,68,2.29,66.1,Medium
4379,72,61,21,44,81,2.99,61.0,Medium
4380,51,71,78,42,79,3.91,64.2,High
4381,97,61,24,53,99,3.25,73.7,Low
4382,90,55,56,86,73,3.43,75.1,Low
4383,54,30,50,53,24,2.86,38.9,High
4384,80,85,95,51,28,2.04,52.5,Medium
4385,78,31,67,48,53,3.29,53.2,Medium
4386,41,59,25,28,55,3.26,42.9,High
4387,68,81,34,85,39,2.22,59.4,Medium
4388,80,38,34,76,82,2.92,70.8,Low
4389,49,51,80,58,86,3.83,69.8,High
4390,41,63,35,26,49,2.41,41.3,High
4391,90,78,39,88,88,2.92,82.3,Low
4392,50,30,96,27,89,2.92,61.3,High
4393,52,82,63,37,22,3.62,39.6,High
4394,49,69,61,68,68,3.65,65.5,High
4395,53,74,65,35,61,3.52,54.1,High
4396,57,97,53,40,43,2.73,49.9,High
4397,90,38,83,29,63,2.14,55.0,Medium
4398,93,51,48,23,20,2.7,34.1,High
4399,48,47,22,63,73,3.36,59.8,High
4400,96,72,28,27,71,3.41,56.1,Medium
4401,78,68,94,74,55,3.93,68.2,Low
4402,67,35,94,38,98,2.91,70.2,Low
4403,42,77,44,83,57,3.26,64.0,High
4404,59,36,61,59,63,3.08,58.5,High
4405,45,98,65,70,66,2.3,68.2,High
4406,66,45,92,28,48,2.92,47.9,High
4407,92,30,78,49,70,3.09,62.7,Medium
4408,41,66,40,75,60,3.9,61.2,High
4409,68,66,93,63,83,2.73,74.8,Low
4410,77,93,41,78,67,3.96,71.3,Low
4411,42,91,48,34,96,3.08,66.7,High
4412,55,90,82,87,41,2.48,65.2,High
4413,69,62,92,89,36,2.38,63.4,Medium
4414,79,95,80,80,24,2.28,59.0,Medium
4415,41,59,83,99,80,2.91,80.0,High
4416,56,49,88,42,25,2.04,41.9,High
4417,80,89,59,96,72,2.89,80.4,Low
4418,51,53,94,66,36,3.98,54.0,High
4419,74,33,20,36,78,3.34,54.7,Medium
4420,82,66,84,76,58,3.52,69.2,Low
4421,40,33,81,73,73,2.24,66.5,High
4422,94,47,73,71,67,2.95,69.5,Low
4423,84,95,79,41,56,2.57,60.5,Medium
4424,54,77,65,58,67,3.79,63.8,High
4425,65,62,24,32,87,2.36,59.5,Medium
4426,76,87,41,97,97,2.92,88.3,Low
4427,60,57,72,85,96,3.18,82.8,Low
4428,88,64,89,71,46,3.03,63.8,Medium
4429,70,39,51,33,46,3.66,44.3,High
4430,64,94,30,92,91,2.46,82.8,Medium
4431,62,71,29,93,82,2.75,76.9,Low
4432,63,38,58,82,71,3.58,68.9,Low
4433,96,89,50,90,66,3.06,76.9,Low
4434,77,44,31,47,40,2.8,45.3,High
4435,67,86,99,65,76,2.06,75.1,Medium
4436,60,98,57,47,94,3.51,73.2,Low
4437,93,51,86,21,61,3.94,53.7,Medium
4438,82,93,85,36,67,3.24,63.6,Medium
4439,57,70,71,78,46,3.71,61.6,High
4440,75,85,24,71,91,3.03,76.1,Low
4441,74,52,30,23,52,2.46,43.3,High
4442,84,54,44,96,95,2.03,85.0,Medium
4443,94,35,54,22,54,3.31,46.5,High
4444,48,63,54,56,35,2.99,47.3,High
4445,92,92,41,43,55,3.56,57.4,Medium
4446,77,38,56,91,85,3.39,78.4,Low
4447,97,89,74,54,95,3.98,80.2,Low
4448,69,78,94,21,75,3.02,60.4,Medium
4449,99,80,91,52,36,2.85,57.0,Medium
4450,83,89,83,95,39,2.57,69.6,Low
4451,73,99,39,96,27,2.95,60.7,Medium
4452,71,66,23,29,37,3.75,39.5,High
4453,42,60,37,81,37,2.08,53.0,High
4454,42,70,70,62,37,3.96,51.6,High
4455,67,91,87,88,21,3.99,59.3,Medium
4456,83,87,39,78,95,3.2,82.3,Low
4457,54,43,28,28,91,2.66,57.3,High
4458,80,65,99,96,70,2.45,81.2,Medium
4459,62,65,45,79,29,2.55,52.5,Medium
4460,79,37,44,82,94,2.1,78.2,Medium
4461,50,55,87,71,33,2.95,53.7,High
4462,87,65,60,42,45,2.11,51.8,Medium
4463,71,77,78,49,66,3.44,63.7,Medium
4464,97,57,64,62,49,2.74,60.0,Medium
4465,98,97,60,87,75,2.4,81.6,Medium
4466,96,91,57,40,61,3.09,60.8,Medium
4467,93,80,38,62,23,3.95,48.9,High
4468,75,71,33,92,30,3.39,57.5,Medium
4469,99,58,40,26,43,2.98,44.7,High
4470,72,39,34,35,86,3.55,59.4,Medium
4471,63,68,22,42,56,3.47,50.3,Medium
4472,78,30,56,77,21,3.78,47.9,High
4473,73,68,65,50,31,2.41,48.0,High
4474,95,50,35,88,40,3.72,60.4,Medium
4475,67,94,33,25,88,2.6,62.1,Medium
4476,76,44,28,84,90,3.88,76.0,Low
4477,46,33,26,78,83,2.56,67.1,High
4478,43,89,33,47,87,3.85,65.4,High
4479,76,90,25,37,62,3.93,55.0,Medium
4480,95,49,34,96,73,2.29,75.8,Medium
4481,40,39,71,29,81,3.95,56.1,High
4482,40,63,91,26,92,2.17,64.0,High
4483,86,77,53,56,31,2.44,50.8,Medium
4484,59,62,20,64,20,2.89,41.3,High
4485,58,90,88,35,91,3.99,70.5,High
4486,68,39,39,33,52,2.98,45.3,High
4487,49,83,99,30,83,3.1,65.3,High
4488,99,94,26,53,87,3.39,72.6,Low
4489,57,30,26,79,33,3.94,48.2,High
4490,67,34,69,32,33,3.57,39.8,High
4491,74,44,21,58,28,2.45,42.5,High
4492,82,57,66,63,92,2.61,76.2,Low
4493,86,52,33,47,45,2.2,49.2,High
4494,70,46,50,59,68,3.29,61.5,Medium
4495,66,42,69,35,36,2.36,42.6,High
4496,50,43,80,69,87,2.51,72.8,High
4497,88,40,60,47,79,3.78,64.5,Medium
4498,88,57,33,87,22,2.65,52.7,Medium
4499,77,71,24,79,44,3.13,58.5,Medium
4500,44,90,94,31,40,2.8,48.1,High
4501,47,93,24,35,31,2.15,39.3,High
4502,73,60,83,72,73,2.73,72.4,Low
4503,87,39,48,73,20,2.82,47.3,High
4504,91,37,94,68,20,3.79,50.6,Medium
4505,95,50,24,55,64,2.65,59.0,Medium
4506,51,88,55,81,65,2.76,69.7,High
4507,77,79,98,45,67,3.57,65.7,Low
4508,40,98,38,75,26,3.52,50.5,High
4509,70,99,83,41,29,3.6,49.1,High
4510,43,59,41,92,34,3.91,55.5,High
4511,88,46,53,88,59,3.59,68.7,Low
4512,84,49,75,68,30,2.82,53.2,Medium
4513,89,77,36,21,75,3.64,56.5,Medium
4514,44,31,95,72,65,3.02,64.6,High
4515,69,66,75,26,64,2.56,54.4,Medium
4516,95,30,36,96,32,2.61,57.7,Medium
4517,63,33,93,39,46,2.45,49.0,High
4518,98,83,37,49,69,2.29,64.1,Medium
4519,42,54,64,94,80,2.37,76.2,High
4520,50,32,97,86,32,2.13,56.5,High
4521,84,38,75,78,31,3.78,55.5,Medium
4522,43,63,99,85,48,3.86,65.2,High
4523,65,72,69,22,39,3.17,42.8,High
4524,66,51,77,75,50,3.68,61.9,Medium
4525,85,99,37,98,27,2.37,62.3,Medium
4526,93,31,99,36,43,3.8,50.3,Medium
4527,82,95,26,71,94,3.01,79.2,Low
4528,66,61,95,26,58,2.13,53.2,Medium
4529,81,45,29,24,52,2.28,43.5,High
4530,90,30,88,73,61,2.62,67.1,Low
4531,89,77,22,80,34,2.09,56.4,Medium
4532,45,79,63,35,87,2.62,64.0,High
4533,98,42,89,86,84,2.12,82.3,Medium
4534,54,44,33,78,51,2.47,56.9,High
4535,92,82,23,66,30,2.53,51.5,Medium
4536,69,73,37,67,56,3.99,60.4,Medium
4537,81,37,71,83,38,2.47,59.0,Medium
4538,76,75,57,69,70,2.48,69.5,Medium
4539,97,98,99,60,53,3.37,68.6,Low
4540,76,48,39,91,90,3.72,79.6,Low
4541,81,67,63,41,79,2.77,65.0,Medium
4542,99,40,70,73,72,3.75,71.6,Low
4543,76,72,38,24,31,2.68,38.2,High
4544,74,49,87,36,81,2.39,64.2,Medium
4545,62,49,85,97,85,2.66,82.7,Low
4546,45,50,32,60,67,3.22,57.5,High
4547,43,86,81,54,59,2.73,60.8,High
4548,57,79,80,59,43,3.35,56.5,High
4549,99,55,49,41,69,2.47,60.2,Medium
4550,48,59,49,67,87,3.4,70.5,High
4551,88,60,70,72,62,2.69,68.2,Low
4552,68,71,67,29,36,2.91,43.7,High
4553,52,97,52,37,74,3.12,60.8,High
4554,98,90,93,99,53,3.37,79.0,Low
4555,86,90,38,68,89,2.48,77.4,Medium
4556,91,99,90,90,79,3.67,86.6,Low
4557,56,97,76,49,70,3.44,65.6,High
4558,84,46,38,38,96,2.47,66.6,Medium
4559,71,48,98,74,92,3.95,80.7,Low
4560,87,80,60,79,54,3.33,68.0,Low
4561,61,99,61,91,53,2.9,70.6,Low
4562,43,92,71,40,35,2.32,46.6,High
4563,44,59,23,45,37,3.07,40.9,High
4564,76,54,23,47,57,2.33,52.2,Medium
4565,80,55,24,58,62,2.86,58.1,Medium
4566,88,85,60,52,51,2.82,59.3,Medium
4567,52,51,80,59,26,3.44,46.4,High
4568,73,48,94,48,65,2.38,61.9,Medium
4569,84,60,74,39,80,3.64,65.5,Low
4570,61,55,94,39,37,2.65,47.5,High
4571,92,71,32,93,90,2.89,83.4,Low
4572,98,70,33,31,59,3.54,53.0,Medium
4573,62,52,79,44,97,3.25,71.3,Low
4574,90,76,91,44,69,2.62,66.5,Low
4575,42,42,44,23,24,2.77,29.3,High
4576,81,95,63,23,73,2.61,60.0,Medium
4577,73,95,29,28,77,3.19,58.9,Medium
4578,71,45,90,34,41,2.67,47.2,High
4579,84,57,69,45,93,3.45,71.7,Low
4580,90,64,63,98,98,3.16,90.3,Low
4581,97,70,33,90,57,2.29,69.8,Medium
4582,88,60,34,51,68,2.62,60.7,Medium
4583,60,61,35,95,20,2.44,52.1,Medium
4584,85,83,21,71,97,2.78,79.0,Low
4585,83,88,49,51,55,3.03,59.3,Medium
4586,60,70,49,28,47,3.01,45.1,High
4587,83,95,50,97,54,3.51,73.5,Low
4588,50,83,96,32,79,2.38,64.1,High
4589,78,69,39,75,81,3.89,73.5,Low
4590,43,57,68,63,65,2.69,61.7,High
4591,90,66,54,49,98,2.6,74.9,Low
4592,40,94,42,35,80,3.37,60.1,High
4593,67,84,80,31,84,3.61,66.0,Low
4594,63,33,74,93,45,2.76,62.9,Medium
4595,74,39,86,85,54,3.49,67.0,Low
4596,52,76,27,37,76,3.77,57.0,High
4597,86,43,59,32,98,3.53,67.6,Low
4598,73,67,78,43,82,2.07,67.5,Medium
4599,50,41,51,31,23,3.65,32.7,High
4600,75,74,26,79,98,3.55,80.4,Low
4601,90,46,21,79,61,3.34,63.8,Medium
4602,56,64,25,20,64,3.52,46.1,High
4603,74,95,55,62,58,3.96,64.2,Medium
4604,99,70,51,74,84,2.86,77.8,Low
4605,57,96,64,59,41,2.13,55.8,High
4606,79,58,61,83,30,2.92,56.7,Medium
4607,61,47,72,53,56,2.09,56.3,Medium
4608,96,49,28,53,70,2.59,61.2,Medium
4609,63,43,94,67,77,3.17,70.9,Low
4610,97,63,94,52,96,2.62,79.4,Low
4611,58,78,68,87,26,3.37,56.9,High
4612,76,83,21,49,27,3.64,43.5,High
4613,78,60,86,98,70,2.84,79.8,Low
4614,60,87,30,90,42,3.8,61.5,Medium
4615,47,71,69,90,28,2.16,56.9,High
4616,67,87,54,48,65,3.68,61.2,Medium
4617,44,59,34,42,57,3.66,49.1,High
4618,56,54,94,53,32,2.64,49.1,High
4619,76,92,50,34,26,2.6,42.4,High
4620,75,48,81,72,30,2.61,54.0,Medium
4621,93,37,47,36,93,3.62,65.7,Low
4622,58,32,44,83,69,3.66,65.9,High
4623,66,96,44,80,86,2.66,79.0,Low
4624,92,46,94,76,60,3.19,70.0,Low
4625,73,43,20,96,48,2.28,61.6,Medium
4626,50,38,78,56,56,2.94,55.8,High
4627,93,91,88,26,75,4.0,65.0,Medium
4628,84,50,93,27,99,2.32,70.4,Medium
4629,86,66,61,97,35,3.9,64.4,Medium
4630,51,40,53,87,63,3.65,65.7,High
4631,93,49,85,40,69,3.94,62.3,Medium
4632,60,64,37,80,90,2.36,76.1,Medium
4633,93,82,96,93,98,2.43,94.2,Medium
4634,50,76,24,99,25,2.03,54.7,High
4635,78,81,39,94,37,3.45,62.8,Medium
4636,67,37,85,48,38,3.29,48.5,High
4637,44,33,94,44,70,2.36,58.3,High
4638,56,56,81,77,85,3.58,76.4,High
4639,95,73,51,33,22,2.6,40.6,High
4640,59,69,77,97,73,2.27,78.8,High
4641,80,76,69,85,68,2.85,75.2,Low
4642,85,73,57,73,47,2.18,62.2,Medium
4643,97,77,74,96,57,2.53,76.4,Low
4644,51,81,47,86,47,2.74,62.5,High
4645,45,97,93,49,51,3.7,58.6,High
4646,56,40,41,37,60,3.59,48.8,High
4647,90,33,62,73,55,2.89,62.4,Medium
4648,58,77,55,40,55,3.45,53.0,High
4649,65,55,71,72,85,3.14,74.7,Low
4650,87,68,55,35,29,2.68,43.1,High
4651,83,87,47,47,89,3.45,71.4,Low
4652,83,48,97,23,91,3.37,66.1,Low
4653,91,87,77,74,98,3.24,86.9,Low
4654,71,57,55,34,82,3.24,61.3,Medium
4655,45,95,89,83,41,3.37,64.2,High
4656,94,39,28,84,39,2.77,56.9,Medium
4657,97,87,40,35,52,3.74,53.7,Medium
4658,75,43,83,39,34,2.32,45.4,High
4659,77,44,95,83,26,3.77,56.9,Medium
4660,50,62,80,52,69,2.68,62.4,High
4661,72,46,59,88,29,2.25,55.7,Medium
4662,63,53,75,88,98,3.2,84.7,Low
4663,62,59,23,77,56,2.75,59.9,Medium
4664,54,91,50,58,78,3.63,68.1,High
4665,66,42,46,96,94,2.86,81.8,Low
4666,50,91,77,55,82,3.34,71.1,High
4667,96,76,44,87,40,2.62,63.7,Medium
4668,90,45,88,40,98,2.42,73.5,Medium
4669,89,95,89,82,98,2.78,91.1,Low
4670,56,72,24,25,56,3.21,45.1,High
4671,90,37,27,43,64,3.31,53.9,Medium
4672,92,32,28,72,33,3.16,50.0,Medium
4673,53,41,34,95,62,3.98,66.1,High
4674,66,45,26,97,52,3.38,63.6,Medium
4675,57,88,91,69,22,3.86,53.1,High
4676,67,78,34,31,63,2.24,52.4,Medium
4677,90,92,56,75,54,2.12,67.9,Medium
4678,86,91,58,34,44,2.62,51.3,Medium
4679,86,78,25,59,27,2.27,47.4,High
4680,43,80,76,60,81,3.05,70.3,High
4681,46,62,38,88,37,3.04,55.8,High
4682,84,59,82,88,47,3.15,67.7,Low
4683,74,88,50,25,94,3.49,66.3,Low
4684,87,44,94,86,31,3.94,60.7,Medium
4685,48,52,98,52,83,3.76,68.6,High
4686,47,74,29,62,21,2.24,42.0,High
4687,91,91,86,40,78,2.68,70.0,Low
4688,84,44,81,84,56,2.51,68.5,Low
4689,56,75,22,36,23,2.35,35.3,High
4690,56,93,37,27,60,3.09,50.7,High
4691,88,75,44,83,64,3.11,71.2,Low
4692,72,85,39,47,53,2.45,54.9,Medium
4693,71,73,77,32,32,3.42,44.5,High
4694,47,58,69,32,26,3.47,37.4,High
4695,58,91,98,57,51,2.04,62.2,High
4696,77,81,29,44,42,2.79,48.7,High
4697,42,83,40,81,68,3.78,68.0,High
4698,98,86,48,42,91,3.04,72.2,Low
4699,44,95,29,40,66,2.7,55.2,High
4700,52,51,32,73,56,2.51,57.8,High
4701,86,49,66,82,67,2.49,71.5,Medium
4702,85,62,42,49,48,2.2,52.8,Medium
4703,70,54,69,94,56,3.63,69.9,Low
